"","Death_ID","Death_Date","final_lat","final_lon","Hurricane","TIC"
"1105011","1992_81389",1992-08-24,26.240338,-80.223072,"ANDREW",0
"1105012","1992_81390",1992-08-24,30.311483,-84.281817,"ANDREW",0
"1105015","1992_81393",1992-08-24,30.220958,-85.660992,"ANDREW",0
"1105016","1992_81394",1992-08-24,30.150054,-85.647481,"ANDREW",0
"1105017","1992_81395",1992-08-24,30.43152,-87.279089,"ANDREW",0
"1105018","1992_81396",1992-08-24,30.568142,-87.273164,"ANDREW",0
"1105020","1992_81398",1992-08-24,27.197188,-81.844272,"ANDREW",0
"1105021","1992_81399",1992-08-24,26.694017,-81.903313,"ANDREW",0
"1105022","1992_81400",1992-08-24,30.633429,-87.038284,"ANDREW",0
"1105023","1992_81401",1992-08-24,28.5399,-82.458833,"ANDREW",0
"1105024","1992_81402",1992-08-24,25.763372,-80.255051,"ANDREW",0
"1105033","1992_81411",1992-08-24,25.584683,-80.373431,"ANDREW",0
"1105034","1992_81412",1992-08-24,25.7537,-80.214242,"ANDREW",0
"1105036","1992_81414",1992-08-24,28.87896,-82.435687,"ANDREW",0
"1105039","1992_81417",1992-08-24,30.485053,-87.202373,"ANDREW",0
"1105040","1992_81418",1992-08-24,30.621947,-84.417751,"ANDREW",0
"1105041","1992_81419",1992-08-24,26.653693,-80.09618,"ANDREW",0
"1105042","1992_81420",1992-08-24,26.961143,-82.354003,"ANDREW",0
"1105051","1992_81429",1992-08-24,25.710372,-80.288641,"ANDREW",0
"1105052","1992_81430",1992-08-24,25.967436,-80.194824,"ANDREW",0
"1105053","1992_81431",1992-08-24,25.611255,-80.37547,"ANDREW",0
"1105054","1992_81432",1992-08-24,28.475143,-82.509982,"ANDREW",0
"1105055","1992_81433",1992-08-24,25.80582,-80.203205,"ANDREW",0
"1105056","1992_81434",1992-08-24,25.689745,-80.443422,"ANDREW",0
"1105057","1992_81435",1992-08-24,26.238567,-80.130608,"ANDREW",0
"1105058","1992_81436",1992-08-24,25.927159,-80.159339,"ANDREW",0
"1105059","1992_81437",1992-08-24,25.726583,-80.282491,"ANDREW",0
"1105060","1992_81438",1992-08-24,26.002583,-80.198801,"ANDREW",0
"1105061","1992_81439",1992-08-24,26.124342,-80.134974,"ANDREW",0
"1105062","1992_81440",1992-08-24,25.994098,-80.121931,"ANDREW",0
"1105063","1992_81441",1992-08-24,25.950103,-80.197861,"ANDREW",0
"1105064","1992_81442",1992-08-24,25.839691,-80.234812,"ANDREW",0
"1105065","1992_81443",1992-08-24,25.637738,-80.511072,"ANDREW",0
"1105066","1992_81444",1992-08-24,25.942153,-80.146091,"ANDREW",0
"1105067","1992_81445",1992-08-24,25.581239,-80.519542,"ANDREW",0
"1105068","1992_81446",1992-08-24,28.000868,-81.589462,"ANDREW",0
"1105069","1992_81447",1992-08-24,26.628231,-81.974121,"ANDREW",0
"1105070","1992_81448",1992-08-24,26.693802,-81.87256,"ANDREW",0
"1105071","1992_81449",1992-08-24,26.611291,-81.658837,"ANDREW",0
"1105073","1992_81451",1992-08-24,26.179818,-81.794342,"ANDREW",0
"1105077","1992_81455",1992-08-24,25.513956,-80.427838,"ANDREW",0
"1105078","1992_81456",1992-08-24,25.969384,-80.183242,"ANDREW",0
"1105079","1992_81457",1992-08-24,25.779347,-80.337328,"ANDREW",0
"1105080","1992_81458",1992-08-24,28.91775,-82.462584,"ANDREW",0
"1105081","1992_81459",1992-08-24,26.191747,-80.099171,"ANDREW",0
"1105083","1992_81461",1992-08-24,26.61803,-80.038671,"ANDREW",0
"1105084","1992_81462",1992-08-24,28.666351,-81.496982,"ANDREW",0
"1105085","1992_81463",1992-08-24,29.281679,-81.086112,"ANDREW",0
"1105086","1992_81464",1992-08-24,28.924111,-82.363993,"ANDREW",0
"1105087","1992_81465",1992-08-24,30.440913,-85.04503,"ANDREW",0
"1105088","1992_81466",1992-08-24,30.410321,-84.265119,"ANDREW",0
"1105089","1992_81467",1992-08-24,26.735638,-80.957602,"ANDREW",0
"1105090","1992_81468",1992-08-24,27.381435,-80.327055,"ANDREW",0
"1105092","1992_81470",1992-08-25,26.45273,-80.062921,"ANDREW",1
"1105093","1992_81471",1992-08-25,28.692179,-81.382683,"ANDREW",1
"1105095","1992_81473",1992-08-25,29.152024,-80.990845,"ANDREW",1
"1105097","1992_81475",1992-08-25,26.388423,-80.142551,"ANDREW",1
"1105098","1992_81476",1992-08-25,28.660726,-81.373467,"ANDREW",1
"1105100","1992_81478",1992-08-25,25.938623,-80.122672,"ANDREW",1
"1105101","1992_81479",1992-08-25,25.844894,-80.120469,"ANDREW",1
"1105103","1992_81481",1992-08-25,25.817923,-80.325522,"ANDREW",1
"1105104","1992_81482",1992-08-25,25.779261,-80.2266,"ANDREW",1
"1105106","1992_81484",1992-08-25,27.890573,-80.512894,"ANDREW",1
"1105107","1992_81485",1992-08-25,26.516589,-80.088431,"ANDREW",1
"1105108","1992_81486",1992-08-25,26.481208,-80.068378,"ANDREW",1
"1105109","1992_81487",1992-08-25,26.573701,-81.880691,"ANDREW",1
"1105110","1992_81488",1992-08-25,26.40455,-80.08257,"ANDREW",1
"1105113","1992_81491",1992-08-25,30.448274,-87.251674,"ANDREW",1
"1105114","1992_81492",1992-08-25,26.960371,-82.145923,"ANDREW",1
"1105115","1992_81493",1992-08-25,27.988768,-82.493511,"ANDREW",1
"1105116","1992_81494",1992-08-25,27.89433,-82.29124,"ANDREW",1
"1105117","1992_81495",1992-08-25,28.029671,-82.464131,"ANDREW",1
"1105119","1992_81497",1992-08-25,26.643242,-81.923183,"ANDREW",1
"1105120","1992_81498",1992-08-25,26.503351,-81.977941,"ANDREW",1
"1105121","1992_81499",1992-08-25,25.885961,-80.318662,"ANDREW",1
"1105122","1992_81500",1992-08-25,25.998848,-80.135022,"ANDREW",1
"1105123","1992_81501",1992-08-25,26.092594,-80.265795,"ANDREW",1
"1105124","1992_81502",1992-08-25,25.746121,-80.221813,"ANDREW",1
"1105125","1992_81503",1992-08-25,25.79972,-80.231712,"ANDREW",1
"1105126","1992_81504",1992-08-25,25.687243,-80.354151,"ANDREW",1
"1105127","1992_81505",1992-08-25,25.690268,-80.318552,"ANDREW",1
"1105128","1992_81506",1992-08-25,25.830778,-80.300612,"ANDREW",1
"1105129","1992_81507",1992-08-25,25.607838,-80.347814,"ANDREW",1
"1105130","1992_81508",1992-08-25,27.285908,-80.323754,"ANDREW",1
"1105131","1992_81509",1992-08-25,29.238291,-81.032444,"ANDREW",1
"1105132","1992_81510",1992-08-25,28.332769,-81.408043,"ANDREW",1
"1105133","1992_81511",1992-08-25,28.328698,-80.71537,"ANDREW",1
"1105134","1992_81512",1992-08-25,30.389689,-87.090655,"ANDREW",1
"1105135","1992_81513",1992-08-25,29.545698,-81.205318,"ANDREW",1
"1105136","1992_81514",1992-08-25,26.333001,-80.21631,"ANDREW",1
"1105140","1992_81518",1992-08-25,25.52101,-80.393162,"ANDREW",1
"1105141","1992_81519",1992-08-25,27.964907,-81.698882,"ANDREW",1
"1105146","1992_81524",1992-08-25,25.797593,-80.219881,"ANDREW",1
"1105147","1992_81525",1992-08-25,25.660357,-80.329483,"ANDREW",1
"1105148","1992_81526",1992-08-25,28.141953,-80.588912,"ANDREW",1
"1105150","1992_81528",1992-08-25,29.317931,-81.059004,"ANDREW",1
"1105151","1992_81529",1992-08-25,30.488471,-85.417631,"ANDREW",1
"1105152","1992_81530",1992-08-25,28.562328,-81.362878,"ANDREW",1
"1105155","1992_81533",1992-08-25,30.539177,-87.211185,"ANDREW",1
"1105156","1992_81534",1992-08-25,30.196976,-85.616536,"ANDREW",1
"1105158","1992_81536",1992-08-25,25.588893,-80.383638,"ANDREW",1
"1105159","1992_81537",1992-08-25,26.157439,-80.180452,"ANDREW",1
"1105160","1992_81538",1992-08-25,26.713077,-81.739773,"ANDREW",1
"1105161","1992_81539",1992-08-25,26.679082,-81.821642,"ANDREW",1
"1105162","1992_81540",1992-08-25,28.006411,-82.43882,"ANDREW",1
"1105167","1992_81545",1992-08-25,28.028268,-81.898981,"ANDREW",1
"1105168","1992_81546",1992-08-25,25.838497,-80.1818,"ANDREW",1
"1105170","1992_81548",1992-08-25,27.041102,-82.263164,"ANDREW",1
"1105171","1992_81549",1992-08-25,26.644463,-80.096142,"ANDREW",1
"1105172","1992_81550",1992-08-25,26.717762,-80.121893,"ANDREW",1
"1105173","1992_81551",1992-08-25,26.419597,-80.064451,"ANDREW",1
"1105174","1992_81552",1992-08-25,26.45691,-80.087403,"ANDREW",1
"1105175","1992_81553",1992-08-25,26.585314,-80.056702,"ANDREW",1
"1105179","1992_81557",1992-08-25,26.751959,-80.087341,"ANDREW",1
"1105181","1992_81559",1992-08-25,26.442319,-80.104042,"ANDREW",1
"1105184","1992_81562",1992-08-25,26.659813,-80.682078,"ANDREW",1
"1105188","1992_81566",1992-08-25,30.438508,-87.208787,"ANDREW",1
"1105189","1992_81567",1992-08-25,25.863886,-80.142662,"ANDREW",1
"1105190","1992_81568",1992-08-25,25.540142,-80.412033,"ANDREW",1
"1105191","1992_81569",1992-08-25,25.751634,-80.240671,"ANDREW",1
"1105192","1992_81570",1992-08-25,25.847263,-80.28555,"ANDREW",1
"1105193","1992_81571",1992-08-25,25.792691,-80.199271,"ANDREW",1
"1105194","1992_81572",1992-08-25,25.767364,-80.224001,"ANDREW",1
"1105195","1992_81573",1992-08-25,25.78009,-80.136252,"ANDREW",1
"1105196","1992_81574",1992-08-25,25.726818,-80.276592,"ANDREW",1
"1105197","1992_81575",1992-08-25,25.690208,-80.321012,"ANDREW",1
"1105198","1992_81576",1992-08-25,25.813958,-80.228743,"ANDREW",1
"1105199","1992_81577",1992-08-25,28.620501,-81.37471,"ANDREW",1
"1105200","1992_81578",1992-08-25,28.451613,-82.607251,"ANDREW",1
"1105201","1992_81579",1992-08-25,28.523559,-82.290162,"ANDREW",1
"1105202","1992_81580",1992-08-25,28.061683,-80.615043,"ANDREW",1
"1105203","1992_81581",1992-08-25,25.770698,-80.296632,"ANDREW",1
"1105204","1992_81582",1992-08-25,25.730819,-80.328712,"ANDREW",1
"1105205","1992_81583",1992-08-25,26.195358,-80.245712,"ANDREW",1
"1105206","1992_81584",1992-08-25,26.265597,-80.24408,"ANDREW",1
"1105207","1992_81585",1992-08-25,26.307746,-81.812152,"ANDREW",1
"1105208","1992_81586",1992-08-25,26.708381,-81.885248,"ANDREW",1
"1105209","1992_81587",1992-08-25,26.622052,-80.163516,"ANDREW",1
"1105210","1992_81588",1992-08-25,26.096191,-80.109141,"ANDREW",1
"1105214","1992_81592",1992-08-25,28.501283,-81.355272,"ANDREW",1
"1105216","1992_81594",1992-08-25,28.223323,-82.237661,"ANDREW",1
"1105218","1992_81596",1992-08-25,28.978729,-81.235043,"ANDREW",1
"1105219","1992_81597",1992-08-25,25.847534,-80.314725,"ANDREW",1
"1105220","1992_81598",1992-08-25,25.822558,-80.28128,"ANDREW",1
"1105221","1992_81599",1992-08-25,25.690178,-80.37446,"ANDREW",1
"1105223","1992_81601",1992-08-25,26.433344,-80.063302,"ANDREW",1
"1105224","1992_81602",1992-08-25,26.892407,-80.068451,"ANDREW",1
"1105225","1992_81603",1992-08-25,26.639218,-80.279479,"ANDREW",1
"1105226","1992_81604",1992-08-25,30.462015,-87.171406,"ANDREW",1
"1105228","1992_81606",1992-08-25,25.823498,-80.194711,"ANDREW",1
"1105229","1992_81607",1992-08-25,27.954153,-80.506671,"ANDREW",1
"1105230","1992_81608",1992-08-25,27.930184,-81.428159,"ANDREW",1
"1105231","1992_81609",1992-08-25,27.995207,-82.459688,"ANDREW",1
"1105232","1992_81610",1992-08-25,26.707211,-81.891721,"ANDREW",1
"1105234","1992_81612",1992-08-25,25.688675,-80.417759,"ANDREW",1
"1105235","1992_81613",1992-08-25,26.102071,-80.134094,"ANDREW",1
"1105236","1992_81614",1992-08-25,25.97916,-80.12018,"ANDREW",1
"1105237","1992_81615",1992-08-25,26.002643,-80.196491,"ANDREW",1
"1105238","1992_81616",1992-08-25,26.086281,-80.263461,"ANDREW",1
"1105239","1992_81617",1992-08-25,25.954788,-80.160629,"ANDREW",1
"1105240","1992_81618",1992-08-25,26.04074,-80.321242,"ANDREW",1
"1105241","1992_81619",1992-08-25,26.120958,-80.237302,"ANDREW",1
"1105242","1992_81620",1992-08-25,26.187873,-80.104291,"ANDREW",1
"1105243","1992_81621",1992-08-25,26.348644,-80.148015,"ANDREW",1
"1105244","1992_81622",1992-08-25,25.826213,-80.19283,"ANDREW",1
"1105245","1992_81623",1992-08-25,25.803148,-80.227675,"ANDREW",1
"1105246","1992_81624",1992-08-25,25.781575,-80.204454,"ANDREW",1
"1105247","1992_81625",1992-08-25,25.824043,-80.235731,"ANDREW",1
"1105250","1992_81628",1992-08-25,28.666486,-81.413075,"ANDREW",1
"1105251","1992_81629",1992-08-25,26.322396,-80.161735,"ANDREW",1
"1105252","1992_81630",1992-08-25,26.693128,-80.667492,"ANDREW",1
"1105253","1992_81631",1992-08-25,26.916623,-82.285991,"ANDREW",1
"1105258","1992_81636",1992-08-25,30.383665,-87.304581,"ANDREW",1
"1105262","1992_81640",1992-08-25,25.984828,-80.227652,"ANDREW",1
"1105263","1992_81641",1992-08-25,26.20396,-80.236206,"ANDREW",1
"1105264","1992_81642",1992-08-25,26.131062,-80.283531,"ANDREW",1
"1105265","1992_81643",1992-08-25,26.051537,-80.182345,"ANDREW",1
"1105266","1992_81644",1992-08-25,28.350055,-81.428308,"ANDREW",1
"1105267","1992_81645",1992-08-25,28.555035,-81.499071,"ANDREW",1
"1105268","1992_81646",1992-08-25,26.475381,-80.065281,"ANDREW",1
"1105270","1992_81648",1992-08-25,28.651391,-81.34556,"ANDREW",1
"1105271","1992_81649",1992-08-25,27.602953,-81.498152,"ANDREW",1
"1105272","1992_81650",1992-08-25,25.818722,-80.28356,"ANDREW",1
"1105273","1992_81651",1992-08-25,25.902692,-80.313382,"ANDREW",1
"1105274","1992_81652",1992-08-25,25.799251,-80.226728,"ANDREW",1
"1105275","1992_81653",1992-08-25,25.740762,-80.251631,"ANDREW",1
"1105276","1992_81654",1992-08-25,25.690178,-80.376193,"ANDREW",1
"1105277","1992_81655",1992-08-25,28.449769,-82.460967,"ANDREW",1
"1105278","1992_81656",1992-08-25,25.761791,-80.254991,"ANDREW",1
"1105279","1992_81657",1992-08-25,25.718708,-80.40421,"ANDREW",1
"1105280","1992_81658",1992-08-25,27.155571,-80.200693,"ANDREW",1
"1105281","1992_81659",1992-08-25,25.776331,-80.377481,"ANDREW",1
"1105282","1992_81660",1992-08-25,25.813419,-80.133459,"ANDREW",1
"1105283","1992_81661",1992-08-25,25.48945,-80.465161,"ANDREW",1
"1105284","1992_81662",1992-08-25,25.903764,-80.168701,"ANDREW",1
"1105287","1992_81665",1992-08-25,26.931506,-82.364346,"ANDREW",1
"1105288","1992_81666",1992-08-25,26.134615,-81.753571,"ANDREW",1
"1105289","1992_81667",1992-08-25,28.309001,-81.389543,"ANDREW",1
"1105293","1992_81671",1992-08-25,25.945013,-80.144431,"ANDREW",1
"1105294","1992_81672",1992-08-25,25.891603,-80.130961,"ANDREW",1
"1105297","1992_81675",1992-08-25,28.918268,-81.256712,"ANDREW",1
"1105298","1992_81676",1992-08-25,28.26359,-81.44759,"ANDREW",1
"1105299","1992_81677",1992-08-25,27.992454,-82.419827,"ANDREW",1
"1105300","1992_81678",1992-08-25,26.465546,-80.112558,"ANDREW",1
"1105301","1992_81679",1992-08-25,26.52244,-80.056882,"ANDREW",1
"1105302","1992_81680",1992-08-25,26.709632,-80.123126,"ANDREW",1
"1105303","1992_81681",1992-08-25,26.699433,-80.231033,"ANDREW",1
"1105304","1992_81682",1992-08-25,25.956008,-80.126942,"ANDREW",1
"1105305","1992_81683",1992-08-25,25.763475,-80.196201,"ANDREW",1
"1105309","1992_81687",1992-08-25,30.154691,-85.6283,"ANDREW",1
"1105310","1992_81688",1992-08-25,30.194391,-85.708324,"ANDREW",1
"1105311","1992_81689",1992-08-25,28.313485,-80.732472,"ANDREW",1
"1105312","1992_81690",1992-08-25,26.623653,-80.089003,"ANDREW",1
"1105316","1992_81694",1992-08-25,26.009693,-80.14071,"ANDREW",1
"1105317","1992_81695",1992-08-25,27.205393,-81.845091,"ANDREW",1
"1105319","1992_81697",1992-08-25,26.679647,-81.873648,"ANDREW",1
"1105320","1992_81698",1992-08-25,26.125475,-80.384769,"ANDREW",1
"1105321","1992_81699",1992-08-25,25.998808,-80.222143,"ANDREW",1
"1105322","1992_81700",1992-08-25,26.01319,-80.269413,"ANDREW",1
"1105323","1992_81701",1992-08-25,27.922768,-82.357452,"ANDREW",1
"1105324","1992_81702",1992-08-25,27.974553,-82.468752,"ANDREW",1
"1105326","1992_81704",1992-08-25,26.586912,-81.88263,"ANDREW",1
"1105328","1992_81706",1992-08-25,25.779423,-80.133671,"ANDREW",1
"1105329","1992_81707",1992-08-25,26.032561,-80.175361,"ANDREW",1
"1105331","1992_81709",1992-08-25,28.106608,-81.657391,"ANDREW",1
"1105332","1992_81710",1992-08-25,27.292175,-80.329567,"ANDREW",1
"1105333","1992_81711",1992-08-25,26.903422,-82.289639,"ANDREW",1
"1105334","1992_81712",1992-08-25,28.023353,-82.459548,"ANDREW",1
"1105335","1992_81713",1992-08-25,26.605809,-80.142942,"ANDREW",1
"1105337","1992_81715",1992-08-25,29.215214,-81.036195,"ANDREW",1
"1105338","1992_81716",1992-08-25,26.612169,-80.05379,"ANDREW",1
"1105339","1992_81717",1992-08-25,26.526062,-80.082181,"ANDREW",1
"1105340","1992_81718",1992-08-25,26.526431,-80.112743,"ANDREW",1
"1105343","1992_81721",1992-08-25,30.539538,-87.213381,"ANDREW",1
"1105344","1992_81722",1992-08-25,27.881087,-80.529283,"ANDREW",1
"1105350","1992_81728",1992-08-25,26.527031,-80.135531,"ANDREW",1
"1105351","1992_81729",1992-08-25,25.742186,-80.388808,"ANDREW",1
"1105352","1992_81730",1992-08-25,24.693969,-81.087332,"ANDREW",1
"1105354","1992_81732",1992-08-25,28.033474,-80.543292,"ANDREW",1
"1105356","1992_81734",1992-08-25,25.63271,-80.347981,"ANDREW",1
"1105357","1992_81735",1992-08-25,25.799609,-80.190055,"ANDREW",1
"1105358","1992_81736",1992-08-25,25.813978,-80.263562,"ANDREW",1
"1105359","1992_81737",1992-08-25,25.823498,-80.194711,"ANDREW",1
"1105360","1992_81738",1992-08-25,25.755527,-80.220862,"ANDREW",1
"1105361","1992_81739",1992-08-25,25.951308,-80.170242,"ANDREW",1
"1105362","1992_81740",1992-08-25,25.977128,-80.243382,"ANDREW",1
"1105363","1992_81741",1992-08-25,25.932027,-80.340482,"ANDREW",1
"1105364","1992_81742",1992-08-25,25.900008,-80.173353,"ANDREW",1
"1105365","1992_81743",1992-08-25,25.868153,-80.184061,"ANDREW",1
"1105366","1992_81744",1992-08-25,25.956689,-80.257444,"ANDREW",1
"1105367","1992_81745",1992-08-25,25.899174,-80.191341,"ANDREW",1
"1105368","1992_81746",1992-08-25,25.765379,-80.267972,"ANDREW",1
"1105369","1992_81747",1992-08-25,25.460583,-80.489222,"ANDREW",1
"1105370","1992_81748",1992-08-25,25.768458,-80.292732,"ANDREW",1
"1105371","1992_81749",1992-08-25,25.711828,-80.445652,"ANDREW",1
"1105372","1992_81750",1992-08-25,25.880019,-80.285882,"ANDREW",1
"1105374","1992_81752",1992-08-25,25.745658,-80.289423,"ANDREW",1
"1105375","1992_81753",1992-08-25,25.929563,-80.16319,"ANDREW",1
"1105376","1992_81754",1992-08-25,25.105703,-80.430285,"ANDREW",1
"1105377","1992_81755",1992-08-25,29.02751,-81.287771,"ANDREW",1
"1105378","1992_81756",1992-08-25,30.502736,-87.348924,"ANDREW",1
"1105379","1992_81757",1992-08-25,26.361022,-80.101361,"ANDREW",1
"1105380","1992_81758",1992-08-25,26.370908,-80.079961,"ANDREW",1
"1105383","1992_81761",1992-08-25,30.121028,-85.585801,"ANDREW",1
"1105384","1992_81762",1992-08-25,25.818722,-80.28356,"ANDREW",1
"1105385","1992_81763",1992-08-25,26.256857,-80.169134,"ANDREW",1
"1105386","1992_81764",1992-08-25,26.681324,-81.819343,"ANDREW",1
"1105388","1992_81766",1992-08-25,25.677169,-80.412091,"ANDREW",1
"1105389","1992_81767",1992-08-25,25.697993,-80.351195,"ANDREW",1
"1105390","1992_81768",1992-08-25,25.762438,-80.237883,"ANDREW",1
"1105391","1992_81769",1992-08-25,25.903764,-80.168701,"ANDREW",1
"1105392","1992_81770",1992-08-25,25.791456,-80.14828,"ANDREW",1
"1105394","1992_81772",1992-08-25,26.136923,-80.245182,"ANDREW",1
"1105395","1992_81773",1992-08-25,26.151208,-80.246044,"ANDREW",1
"1105396","1992_81774",1992-08-25,25.983215,-80.130308,"ANDREW",1
"1105397","1992_81775",1992-08-25,25.977259,-80.144942,"ANDREW",1
"1105399","1992_81777",1992-08-25,28.030539,-82.477301,"ANDREW",1
"1105400","1992_81778",1992-08-25,27.96976,-81.896543,"ANDREW",1
"1105401","1992_81779",1992-08-25,27.483933,-80.351972,"ANDREW",1
"1105402","1992_81780",1992-08-25,27.304758,-80.25738,"ANDREW",1
"1105403","1992_81781",1992-08-25,27.065444,-80.128009,"ANDREW",1
"1105404","1992_81782",1992-08-25,26.712517,-80.078088,"ANDREW",1
"1105405","1992_81783",1992-08-25,28.918707,-81.218152,"ANDREW",1
"1105406","1992_81784",1992-08-25,29.268007,-81.089193,"ANDREW",1
"1105407","1992_81785",1992-08-25,29.27556,-81.054444,"ANDREW",1
"1105409","1992_81787",1992-08-25,30.695195,-84.839573,"ANDREW",1
"1105410","1992_81788",1992-08-25,28.310623,-81.405971,"ANDREW",1
"1105411","1992_81789",1992-08-25,26.427136,-80.125176,"ANDREW",1
"1105412","1992_81790",1992-08-25,28.505756,-81.413038,"ANDREW",1
"1105413","1992_81791",1992-08-25,26.613928,-81.873642,"ANDREW",1
"1105414","1992_81792",1992-08-25,28.90629,-81.228064,"ANDREW",1
"1105418","1992_81796",1992-08-25,26.726884,-80.051692,"ANDREW",1
"1105419","1992_81797",1992-08-25,26.460772,-80.065971,"ANDREW",1
"1105422","1992_81800",1992-08-25,30.489601,-87.30615,"ANDREW",1
"1105423","1992_81801",1992-08-25,25.872733,-80.31796,"ANDREW",1
"1105424","1992_81802",1992-08-25,28.043603,-82.457002,"ANDREW",1
"1105425","1992_81803",1992-08-25,25.696665,-80.411267,"ANDREW",1
"1105426","1992_81804",1992-08-25,25.778457,-80.133421,"ANDREW",1
"1105427","1992_81805",1992-08-25,25.747133,-80.268164,"ANDREW",1
"1105428","1992_81806",1992-08-25,25.753707,-80.226148,"ANDREW",1
"1105429","1992_81807",1992-08-25,28.208895,-81.576317,"ANDREW",1
"1105431","1992_81809",1992-08-25,26.266978,-81.806432,"ANDREW",1
"1105432","1992_81810",1992-08-25,26.209282,-81.66068,"ANDREW",1
"1105433","1992_81811",1992-08-25,26.61781,-80.130561,"ANDREW",1
"1105434","1992_81812",1992-08-25,25.908815,-80.1888,"ANDREW",1
"1105435","1992_81813",1992-08-25,25.903988,-80.301957,"ANDREW",1
"1105436","1992_81814",1992-08-25,25.899174,-80.191341,"ANDREW",1
"1105439","1992_81817",1992-08-25,25.690178,-80.37446,"ANDREW",1
"1105443","1992_81821",1992-08-25,28.5434,-82.494853,"ANDREW",1
"1105445","1992_81823",1992-08-25,28.498443,-81.306227,"ANDREW",1
"1105446","1992_81824",1992-08-25,28.625203,-81.343857,"ANDREW",1
"1105450","1992_81828",1992-08-26,28.130734,-82.546048,"ANDREW",2
"1105452","1992_81830",1992-08-26,27.034656,-82.250811,"ANDREW",2
"1105454","1992_81832",1992-08-26,28.583251,-81.327793,"ANDREW",2
"1105458","1992_81836",1992-08-26,26.129893,-81.801089,"ANDREW",2
"1105459","1992_81837",1992-08-26,27.001772,-82.010481,"ANDREW",2
"1105460","1992_81838",1992-08-26,25.849323,-80.232971,"ANDREW",2
"1105461","1992_81839",1992-08-26,28.130245,-80.63136,"ANDREW",2
"1105462","1992_81840",1992-08-26,28.3625,-80.74258,"ANDREW",2
"1105463","1992_81841",1992-08-26,27.986599,-80.669142,"ANDREW",2
"1105464","1992_81842",1992-08-26,25.954454,-80.184307,"ANDREW",2
"1105465","1992_81843",1992-08-26,25.693913,-80.424164,"ANDREW",2
"1105466","1992_81844",1992-08-26,25.78881,-80.133093,"ANDREW",2
"1105467","1992_81845",1992-08-26,25.706375,-80.376597,"ANDREW",2
"1105468","1992_81846",1992-08-26,25.781172,-80.192186,"ANDREW",2
"1105469","1992_81847",1992-08-26,25.576391,-80.327411,"ANDREW",2
"1105472","1992_81850",1992-08-26,28.022633,-82.119302,"ANDREW",2
"1105473","1992_81851",1992-08-26,27.405496,-81.246048,"ANDREW",2
"1105474","1992_81852",1992-08-26,27.464628,-81.452942,"ANDREW",2
"1105478","1992_81856",1992-08-26,26.499069,-80.093319,"ANDREW",2
"1105480","1992_81858",1992-08-26,27.63665,-80.422451,"ANDREW",2
"1105481","1992_81859",1992-08-26,27.203913,-80.323962,"ANDREW",2
"1105482","1992_81860",1992-08-26,28.614715,-81.296928,"ANDREW",2
"1105483","1992_81861",1992-08-26,28.904233,-81.204352,"ANDREW",2
"1105484","1992_81862",1992-08-26,25.877482,-80.295201,"ANDREW",2
"1105485","1992_81863",1992-08-26,28.986608,-81.234741,"ANDREW",2
"1105487","1992_81865",1992-08-26,28.08979,-82.006753,"ANDREW",2
"1105488","1992_81866",1992-08-26,27.297115,-81.353467,"ANDREW",2
"1105489","1992_81867",1992-08-26,26.767173,-80.067693,"ANDREW",2
"1105490","1992_81868",1992-08-26,26.454099,-80.153388,"ANDREW",2
"1105491","1992_81869",1992-08-26,28.920706,-82.363497,"ANDREW",2
"1105492","1992_81870",1992-08-26,26.188241,-80.242411,"ANDREW",2
"1105493","1992_81871",1992-08-26,26.559249,-80.057801,"ANDREW",2
"1105494","1992_81872",1992-08-26,26.38461,-80.076391,"ANDREW",2
"1105495","1992_81873",1992-08-26,28.001304,-82.481402,"ANDREW",2
"1105496","1992_81874",1992-08-26,28.004481,-82.401943,"ANDREW",2
"1105497","1992_81875",1992-08-26,27.96301,-82.455301,"ANDREW",2
"1105498","1992_81876",1992-08-26,26.16599,-80.276032,"ANDREW",2
"1105499","1992_81877",1992-08-26,26.139582,-80.261542,"ANDREW",2
"1105500","1992_81878",1992-08-26,26.119684,-80.122697,"ANDREW",2
"1105501","1992_81879",1992-08-26,26.103393,-80.193351,"ANDREW",2
"1105502","1992_81880",1992-08-26,26.149423,-80.232551,"ANDREW",2
"1105503","1992_81881",1992-08-26,25.854682,-80.224715,"ANDREW",2
"1105504","1992_81882",1992-08-26,25.758598,-80.285371,"ANDREW",2
"1105505","1992_81883",1992-08-26,26.259073,-80.242563,"ANDREW",2
"1105506","1992_81884",1992-08-26,26.346885,-80.150299,"ANDREW",2
"1105507","1992_81885",1992-08-26,26.265953,-80.084938,"ANDREW",2
"1105508","1992_81886",1992-08-26,26.111718,-80.326541,"ANDREW",2
"1105509","1992_81887",1992-08-26,25.963128,-80.199893,"ANDREW",2
"1105510","1992_81888",1992-08-26,25.772543,-80.19163,"ANDREW",2
"1105511","1992_81889",1992-08-26,26.625621,-81.872292,"ANDREW",2
"1105514","1992_81892",1992-08-26,26.236005,-81.792126,"ANDREW",2
"1105516","1992_81894",1992-08-26,28.540611,-82.484081,"ANDREW",2
"1105523","1992_81901",1992-08-26,30.520013,-84.375062,"ANDREW",2
"1105527","1992_81905",1992-08-26,25.870268,-80.315002,"ANDREW",2
"1105528","1992_81906",1992-08-26,25.935819,-80.180482,"ANDREW",2
"1105529","1992_81907",1992-08-26,25.690081,-80.158582,"ANDREW",2
